company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Eccotech,cybersecurity,"Eccotech is a web development company headquartered in St. Petersburg, Florida. The small agency was established in 2015. Their services include web development, cybersecurity, mobile app development, web design, and more.",5.0,(2 Reviews),,"Eccotech provided branding and development services for an IT services company. They worked on a wide range of visual identity for the client's web and app development including logos, presentations, and more.",,"St. Petersburg, FL",2 - 9 employees,"$5,000+"
Network Elites Services LLC,cybersecurity,"Network Elites Services LLC is a managed services provider founded in Carrollton, Texas in 2004 with fewer than 10 members.  They are experts in IT managed services, cybersecurity, and IT strategy consulting solutions for small firms.",5.0,(1 Reviews),TNW; Fury Tires; Bokers; Amy Stewart Law,Network Elites Services LLC provides daily IT support for a transportation provider. They’ve assigned a team of 2–3 to monitor IT needs.,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Dental', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Legal', 'Media']","Carrollton, TX",2 - 9 employees,"$1,000+"
TechVAR,cybersecurity,"TechVAR is a software, hardware, and IT solutions reseller founded in 2018 and located in Austin, Texas. Their team of under 10 employees provides solutions for IT consulting, cybersecurity, managed services, and more.",5.0,(2 Reviews),EBQ; Blue Street Capital,"Replacing a previous vendor, TechVAR manages a lumber company's IT needs. They primarily handle software renewal and service subscriptions, though they also offer advice on product comparisons.",,"Austin, TX",2 - 9 employees,Undisclosed
Oivan,cybersecurity,"IWA Ltd is a web services agency headquarted in Helsinki with offices in Tambon BanPed, Thailand and Abu Dhabi, United Arab Emirates. Founded in 2009, the team of 141 specializes in web development, mobile app development, and application management and support. They work primarily with midmarket and small businesses, focusing on real estate, transportation, arts, and entertainment and music.  ",4.5,(13 Reviews),Likennevirta Oy/Virta Ltd; Rakennustieto Oy; Goland Group Oy; Epecci Oy,"IWA is a reliable partner for mobile development, creating apps that supplement electric vehicles and similar products. Recently, the team redesigned an app used by drivers to locate charging stations.","['Arts, entertainment & music', 'Education', 'Financial services', 'Government', 'Medical', 'Real estate', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Helsingfors, Finland",50 - 249 employees,"$10,000+"
Nickel Idealtek Inc,cybersecurity,"Nickel Idealtek Inc is an IT strategy consulting company. Their small team is headquartered in Houston, Texas and focuses on IT strategy consulting, IT managed services, cybersecurity, and other IT consulting and SI. The agency was founded in 2014.",5.0,(1 Reviews),,"Nickel Idealtek Inc is providing IT services for a manufacturing company. They configure systems, repair and troubleshoot PC's, install a wireless network in a 45,000 sq ft facility, and more.","['Business services', 'Financial services', 'Hospitality & leisure', 'Legal', 'Manufacturing', 'Non-profit', 'Real estate']","Houston, TX",2 - 9 employees,"$10,000+"
Gridware Cybersecurity,cybersecurity,,,,,,,"Sydney, Australia",10 - 49 employees,"$5,000+"
GeeTest,cybersecurity,,,,,,"['Arts, entertainment & music', 'Business services', 'eCommerce', 'Gaming', 'Retail']","Wuhan, China",50 - 249 employees,"$1,000+"
Initlab,cybersecurity,,5.0,(1 Reviews),,Initlab was hired by an electronics manufacturer to handle their web development and SEO needs. They've developed an online store and a website for the client.,,"Baden-Baden, Germany",10 - 49 employees,Undisclosed
NETCONFIG,cybersecurity,,5.0,(1 Reviews),,"NETCONFIG provides managed IT services for a food importer and exporter. They offer on- and offsite support to manage the server, resolve issues, set up system backups, and install software, among other tasks.","['Financial services', 'Hospitality & leisure', 'Manufacturing', 'Non-profit', 'Supply Chain, Logistics, and Transport']","Westville, South Africa",50 - 249 employees,Undisclosed
Server Sorcery,cybersecurity,"Server Sorcery is a technology consulting company based in Mont Clare, Penn. The team of less than 10 specializes in cloud consulting and SI, cybersecurity, and IT strategy consulting.",5.0,(1 Reviews),,"Server Sorcery provides IT service support for a gaming store. They set up printers and high-speed internet, ensured network security, and suggested domain names. They will also help with security cameras.",,"Mont Clare, PA",2 - 9 employees,Undisclosed
Cole Technologies,cybersecurity,,5.0,(1 Reviews),,"Cole Technologies provides managed IT services for a homeowners association management company. They’ve upgraded the client’s network, replaced workstations, and responded to issues, among other tasks.","['Business services', 'Education', 'Financial services', 'Government', 'Medical', 'Legal', 'Media', 'Real estate']","Tucson, AZ",2 - 9 employees,"$1,000+"
Genieall,cybersecurity,"Genieall is a certified IT managed and consulting services provider based in Toronto, Canada. Founded in 2012, they comprise 11 employees specializing in Cloud computing, data management and analytics, audit support, tech strategies, and business continuity. They work primarily with small, midmarket, and global companies in energy, manufacturing, and government.",4.7,(5 Reviews),"Matson, Driscoll & Damico","Genieall provided operational, networking, and help desk support for a power-generation company. Their team’s full suite of services included tackling complex server issues and ensuring regulation compliance.","['Financial services', 'Government', 'Legal', 'Manufacturing', 'Energy & natural resources', 'Non-profit']","Toronto, Canada",10 - 49 employees,"$1,000+"
OST,cybersecurity,"OST is a small IT managed services company launched in 2010. Their services include IT managed services, cybersecurity, IT strategy consulting, and cloud consulting & SI. The firm is in Newport, Rhode Island.",5.0,(5 Reviews),,OST provides IT support services for a performing arts nonprofit organization. They have a 24/7 help desk that offers on- and off-site services. They also handle the web-based servers and cybersecurity.,,"Newport, RI",2 - 9 employees,"$1,000+"
The Other Fruit®,cybersecurity,,,,,,"['Business services', 'Consumer products & services', 'Gaming', 'Information technology']","Hurstpierpoint, United Kingdom",10 - 49 employees,Undisclosed
ByteTime Computing,cybersecurity,"Founded in 2007, ByteTime Computing is an IT services provider based in Katy, Texas. Their team of 11 specializes in IT managed services, SEO, IT strategy consulting, and cloud consulting & SI for various clients. ",5.0,(1 Reviews),Welch Dental Group; Pedlar Dentistry; FLOSS Sugar Land; Konig Center for Comprehensive Dentistry,"A dental practice hired ByteTime Computing for their ongoing IT services. The team configured the wiring for the entire practice, installed hardware, and fixed any issues with computers. ","['Business services', 'Dental', 'Medical', 'Real estate']","Katy, TX",10 - 49 employees,"$1,000+"
Dedicatted,cybersecurity,,5.0,(2 Reviews),,An IT consulting company needed help with a DevOps project. Dedicatted helped them build SAP software for an end client; they wrote code infrastructure to deploy the system into AWS and made it scalable.,"['Automotive', 'Consumer products & services', 'eCommerce', 'Financial services', 'Medical']","Tallinn, Estonia",50 - 249 employees,"$25,000+"
Sunera Technologies,cybersecurity,"Founded in 2005, Sunera Technologies is a business intelligence company. In Troy, Michigan; Frisco, Texas and Hyderabad, India, their large team specializes in BI & big data consulting & SI, cloud consulting & SI, IT managed services, cybersecurity, and more.",,,,,"['Automotive', 'Financial services', 'Medical', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport', 'Utilities']","Troy, MI","1,000 - 9,999 employees",Undisclosed
Anyness,cybersecurity,"Anyness is a small Zapopan, Mexico-based software development company. Their services include custom software development, IT managed services, cybersecurity, IT strategy consulting, and more.",5.0,(2 Reviews),,Anyness provides ERP implementation services for a construction company. The team works in Microsoft Azure and Mpoint.,,"Zapopan, Mexico",10 - 49 employees,Undisclosed
IT Risk Managers,cybersecurity,"IT Risk Managers is an IT solutions company located in Oakbrook Terrace, Ill. It was founded in 2007 and now employs a team of 24 that provides IT managed services, IT strategy consulting, cloud consulting & SI, cybersecurity, and IT staff augmentation ",5.0,(2 Reviews),The Charity Project of Chicago; Standard Engravers; West Suburban Accounting Associates,"IT Risk Managers provides ongoing technical support on a project basis across infrastructure, cloud services, and security.",,"Oakbrook Terrace, IL",10 - 49 employees,"$5,000+"
Networx IT Solutions,cybersecurity,"Networx IT Solutions is an IT services provider headquartered in Philadelphia. The team of 4 professionals offers IT managed services, cloud consulting, and cybersecurity to small businesses. ",5.0,(1 Reviews),,"Networx IT Solutions provided IT services for a web design firm. They took inventory of all software and hardware products, moved them to cloud-based apps, and provided a VPN for remote workers.",,"Philadelphia, PA",2 - 9 employees,"$1,000+"
Techno-Pie,cybersecurity,"Techno-Pie is an IT services company located in Istanbul, Turkey. The relatively young company employs between 10 and 49 staff experienced in Android & iOS app development, website development, SEO optimization, UI and UX design, motion graphics, cyber security, animation, and game development.",5.0,(2 Reviews),,Techno-Pie re-developed a WordPress website with the aim of creating a portfolio for photography.,,"Istanbul, Turkey",10 - 49 employees,Undisclosed
Active RMP,cybersecurity,"Active RMP is an IT and cloud services company based in Edmonton, Canada. Founded in 2008, they have between 10 and 49 employees specializing in IT, business and telecom services for small to midmarket companies, typically in healthcare, dental, and finance. Services include cybersecurity, IT management and consulting, disaster recovery, custom website creation, and IT auditing.",5.0,(1 Reviews),,"Active RMP manages IT services for a primary care center. To support an office move, the team directed the selection of technology and implemented modern telecom, computer, and internet solutions.","['Business services', 'Dental', 'Financial services', 'Medical', 'Legal', 'Non-profit', 'Real estate']","Edmonton, Canada",10 - 49 employees,"$10,000+"
Advanced Networks,cybersecurity,"Launched in 2004, Advanced Networks is an IT strategy consulting company. Based in Los Angeles, California, their small team focuses on IT strategy consulting, cloud consulting & SI, cybersecurity, IT managed services, and more.",5.0,(2 Reviews),,"Advanced Networks is maintaining a real estate firm’s IT infrastructure. In addition, they provide cloud services to host the client’s applications.",,"Los Angeles, CA",10 - 49 employees,"$5,000+"
"Six Consulting, Inc.",cybersecurity,"Six Consulting is a Microsoft and Salesforce provider based in Alpharetta, Ga. Founded in 2007, Six Consulting specializes in providing ECM consulting, productivity, collaboration, & UC consulting, SI, and cloud consulting services.",4.5,(2 Reviews),KPMG; FINRA; WestRock; Kaiser Permanente,"Six Consulting worked with the in-house team of a health services provider to set up resources for contracting work, specifically that of workflow documentation and business analysis.","['Financial services', 'Medical', 'Manufacturing']","Alpharetta, GA",50 - 249 employees,"$10,000+"
SPsoft,cybersecurity,"Custom software development firm SPsoft is headquartered in San Mateo, California. The small team specializes in custom software development, web development, application management & support, and cybersecurity. The company was launched in 2017.",4.8,(2 Reviews),,SPsoft was hired to develop a mobile app for physical therapy home exercises. The client wanted an app that allows therapists to save time and produce a more personalized program for their patients.,"['eCommerce', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Retail']","San Mateo, CA",50 - 249 employees,"$100,000+"
Wendego I.T. Solutions,cybersecurity,"Wendego I.T. Solutions is an IT firm based in San Diego and founded in 2006. With no more than 10 employees, they provide IT managed services, IT strategy consulting, and cybersecurity services for clients in the industries of health care and financial services.",4.9,(8 Reviews),"Host Healthcare; Duchateau; Hyperikon, Inc.","Wendego I.T. Solutions provides IT infrastructure services for a law firm. Their work includes making recommendations, securing internet, firewalls, and Wi-Fi.","['Financial services', 'Medical', 'Information technology', 'Legal', 'Manufacturing', 'Non-profit']","San Diego, CA",2 - 9 employees,"$1,000+"
Integral Computer Consultants,cybersecurity,"IT managed services company Integral Computer Consultants was launched in 2001. Their small team is headquartered in Boston, Massachusetts and Doral, Florida and specializes in IT managed services, IT strategy consulting, cloud consulting & SI, cybersecurity, and more.",5.0,(2 Reviews),,"Integral Computer Consultants & IT Support For Businesses set up a marketing and sales company's emails, phone system, software training, and network for their home offices.","['Business services', 'Dental', 'Education', 'Financial services', 'Government', 'Medical', 'Information technology', 'Legal', 'Legal Cannabis', 'Manufacturing']","Boston, MA",10 - 49 employees,"$1,000+"
Datalyst LLC,cybersecurity,"Datalyst LLC is an IT firm headquartered in Lakeville, Mass. Founded in 2010, they have a team of 10 employees. Their main focus lines are It managed services, cybersecurity, and IT staff augmentation.",5.0,(2 Reviews),,"Datalyst LLC provides outsourced IT services in an ongoing partnership that began over a decade ago. They work remotely and on-site to upgrade software, migrate systems, and troubleshoot hardware issues.",,"Lakeville, MA",10 - 49 employees,"$1,000+"
Tenadroit Inc.,cybersecurity,"Tenadroit Inc. is a digital services and consulting company based in Toronto with an office in Troy, Mich. The company, founded in 2018, has a team of less than ten that provides cloud consulting & SI, IT strategy consulting, and cybersecurity services to small and larger-sized companies in various industries that include financial services, health care & medical, and telecommunications.",5.0,(1 Reviews),,"Tenadroit provides ongoing web consulting and development work, identifying bugs, developing and executive solutions, and providing technology recommendations.","['Financial services', 'Medical', 'Telecommunications']","Toronto, Canada",2 - 9 employees,"$5,000+"
GSV SYSTEMS LLP,cybersecurity,"Founded in 2011, GSV SYSTEMS LLP is a leading information and communication service provider based out of Gurgaon, India. With a team of 10, they specialize in cloud consulting & SI, IT managed services, and cybersecurity.",4.8,(2 Reviews),,GSV SYSTEMS LLP developed a network architecture for an AI company. The team set up and secured the client's infrastructure and successfully connected remote users.,,"Gurugram, India",10 - 49 employees,"$10,000+"
Data Collaboration Services,cybersecurity,"Data Collaboration Services is an innovative technology solutions provider based in Edgewater, N.J. The company, founded in 2010, has a team of less than ten that provides, among others, cloud consulting & SI, IT managed services, and IT strategy consulting services to small and midmarket companies in various industries that include legal, manufacturing, and business services.",5.0,(2 Reviews),Look of Love; G-Net Construction,Data Collaboration Services assisted with data recovery when the client’s server crashed. They also provide SEO services.,"['Business services', 'Information technology', 'Legal', 'Manufacturing', 'Real estate', 'Telecommunications']","Edgewater, NJ",2 - 9 employees,Undisclosed
"DCG Technical Solutions, Inc",cybersecurity,"DCG Technical Solutions, Inc is an IT services company founded in 1993 and located in Los Angeles. With a team of fewer than 50 employees, they provide IT managed services and cloud consulting services to clients in the manufacturing, financial services, and business services industries.",5.0,(1 Reviews),Iconic Investments,"DCG Technical Solutions, Inc provided IT consulting for a commercial real estate brokerage firm. The team migrated the client's files to Microsoft cloud-based storage and provided training sessions.","['Business services', 'Financial services', 'Manufacturing']","Los Angeles, CA",10 - 49 employees,"$5,000+"
Coulson Technologies,cybersecurity,"Coulson Technologies is a small York, Pennsylvania-based IT managed services company. They focus on IT managed services and were launched in 2004.",4.8,(3 Reviews),,"Coulson Technologies provided managed IT services for a concrete services company. They handled network monitoring, cyber security, cloud storage, and remote computing to keep the client's network safely.","['Business services', 'Medical', 'Information technology', 'Legal Cannabis', 'Manufacturing', 'Non-profit']","York, PA",2 - 9 employees,"$1,000+"
SharePass PTY LTD,cybersecurity,,,,,,,"Melbourne, Australia",2 - 9 employees,Undisclosed
RCS Professional Services,cybersecurity,"RCS Professional Services is a full-service IT managed service provider based in New York, with an office in Marietta, Ga. The company, founded in 1999, has a team of around 20 that provides IT managed services, cybersecurity, IT strategy consulting, and unified communications consulting & SI services. RCS Professional Services serves small companies in various industries.",5.0,(5 Reviews),"Westminster Kennel Club; Sedlmayr & Associates, PC; The Book Report Network Inc.; Cute Pie Baby",RCS Professional Services provides managed IT services for an apparel manufacturing company. The team supports the client's staff and logistics programs.,,"New York, NY",10 - 49 employees,Undisclosed
edgescan,cybersecurity,,,,,,"['Consumer products & services', 'eCommerce', 'Financial services', 'Gambling', 'Medical', 'Information technology', 'Legal', 'Media', 'Energy & natural resources']","Dublin, Ireland",10 - 49 employees,"$5,000+"
FenceCore IT Solutions,cybersecurity,"FenceCore IT Solutions is an IT products and services provider based in Mount Royal, Canada. Founded in 2013, the team of 17 specializes in IT managed services, IT strategy consulting, and cybersecurity. They work primarily with midmarket clients in the consumer products and services, and retail industries.",4.8,(6 Reviews),,"Fencecore provides IT services, including overall maintenance of servers and infrastructure, as well as work on special projects like server swaps and providing hardware solutions.","['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'Government', 'Hospitality & leisure', 'Retail', 'Supply Chain, Logistics, and Transport']","Montreal, Canada",10 - 49 employees,Undisclosed
"ABSO Technologies, Inc.",cybersecurity,"ABSO Technologies, Inc. Is a small IT managed services company in Gold River, California. Launched in 2021, the team offers IT managed services, other IT consulting and SI, cybersecurity, IT staff augmentation, and more.",5.0,(1 Reviews),,"ABSO Technologies, Inc. upgraded a marketing firm's network. The client wanted to speed up their slow computers and to add security cameras to their office. ",,"Gold River, CA",10 - 49 employees,Undisclosed
adyog,cybersecurity,"adyog is a product design company based in Chennai, India. Founded in 2014, their team of 26 employees provides mobile app, web development, and product design services.",4.5,(1 Reviews),Blueticks.io; wiredwith; Mage Mobile; nuodomain,adyog developed a mobile application. Services included testing.,,"Chennai, India",10 - 49 employees,"$5,000+"
Airiam,cybersecurity,,,,,,,"Miami Beach, FL",50 - 249 employees,"$1,000+"
Techtweek Infotech,cybersecurity,,5.0,(1 Reviews),,"Techtweek Infotech has helped create a crypto-based app for a fintech startup, ensuring the app is compatible with hosting on AWS. One teammate has coded most of the project, including an AWS module.","['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Government']","CHANDIGARH, India",10 - 49 employees,"$1,000+"
Cydrill,cybersecurity,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Telecommunications']","Budapest, Hungary",10 - 49 employees,"$5,000+"
The i4 Group,cybersecurity,"The i4 Group is a training and consulting firm founded in 2012 in Allen, Texas. With more than 10 members, they offer IT strategy consulting, big data consulting, and cloud consulting services to mid-market and enterprise-level companies.",5.0,(3 Reviews),,An IT management company hired The i4 Group to implement a training course for their business. The client's goal was to acquire a certificate for agile framework.,"['Business services', 'eCommerce', 'Financial services', 'Government', 'Medical', 'Information technology', 'Energy & natural resources', 'Telecommunications']","Allen, TX",10 - 49 employees,"$5,000+"
DinoCloud,cybersecurity,"DinoCloud is a cloud software agency based in Miami and founded in 2015. With no more than 50 professionals, they offer cloud consulting, IT managed services and cybersecurity solutions for clients in the fields of financial services.",5.0,(1 Reviews),Lev Digital Stategy,DinoCloud helped a digital agency develop a robust application for a third-party customer. A team of DevOps and Cloud engineers developed a cloud-native app while continuously consulting with the client.,['Financial services'],"Miami, FL",50 - 249 employees,Undisclosed
NTT DATA Romania,cybersecurity,"Founded in 2000, NTT DATA Romania is a large custom software development company. Their services include custom software development, enterprise app modernization, application management & support, e-commerce development, and more. The firm is located in Cluj-Napoca, Romania.",4.0,(1 Reviews),,"A software development company hired NTT DATA Romania to provide web development services. Using C# and Angular for technologies, they're creating a banking credit comparison platform, which they also maintain.","['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Media', 'Energy & natural resources', 'Telecommunications']","Cluj-Napoca, Romania","1,000 - 9,999 employees",Undisclosed
SISA Information Security,cybersecurity,,,,,,"['eCommerce', 'Financial services', 'Medical', 'Information technology', 'Telecommunications']","Bengaluru, India",250 - 999 employees,"$10,000+"
MSPAssist,cybersecurity,"MSPAssist is an IT managed services firm based in Mohali, India. Founded in 2010, their team of 25 serves clients in the IT sector. Services include IT strategy consulting and cybersecurity.",4.8,(4 Reviews),Kaseya; Connectwise; NOC,MSP Assist provided outsourced technical support for an IT company's support requests. They handled support tickets and the ConnectWise automation setup. ,['Information technology'],"Mohali, India",10 - 49 employees,"$1,000+"
JIG Technologies,cybersecurity,,5.0,(1 Reviews),,"JIG Technologies designed, developed, and deployed a new CRM system for a real estate company. They used PHP Laravel, MySQL, Twilio, Nylas, and Treb VOW/IDX as key technologies.",,"Toronto, Canada",10 - 49 employees,Undisclosed
Airo Global Software Inc,cybersecurity,"Airo Global Software Inc is a web design agency based in Kochi, India. The midsize company was established in 2008. Their team focuses on web design, ux/ui design, cloud consulting & SI, cybersecurity, and more.",5.0,(1 Reviews),,"Airo Global Software Inc. developed and maintained an online tutoring platform. They built a web and mobile app including cloud hosting and database update using Laravel, Node.js, Socket.io Kotlin, and Swift",,"Kochi, India",50 - 249 employees,"$5,000+"
IT Audit Group LLC,cybersecurity,"IT Audit Group LLC is a B2B management consulting firm that focuses on IT compliance and cybersecurity. Founded in 2017 and headquartered in Deerfield, Illinois, their team of approximately 1–2 employees primarily serves midmarket clients. Their scope of services encompasses business consulting, cybersecurity, and IT strategy consulting.",5.0,(1 Reviews),Bold Insight,IT Audit Group LLC conducted a security audit for a UX consulting firm. They dedicated a single resource to ensure their client’s compliance with specific information security standards.,"['Business services', 'Education', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Non-profit', 'Supply Chain, Logistics, and Transport', 'Utilities']","Deerfield, IL",10 - 49 employees,"$5,000+"
ITPS One,cybersecurity,"ITPS One is a Miami, Florida-based IT managed services company. The midsize firm was founded in 2008. Their services include IT managed services, ERP consulting and SI, IT staff augmentation, custom software development, and more.",4.5,(2 Reviews),,"ITPS One provides various consulting services for a construction company. They provide advice on costing, purchasing, maintenance, controlling, and supply chain through another third-party vendor.","['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Miami, FL",250 - 999 employees,"$5,000+"
HAYYDEN,cybersecurity,"HAYYDEN is a cybersecurity company headquartered in Chorzów, Poland. The small team offers cybersecurity, cloud consulting & SI, web development, e-commerce development, and more. The firm was founded in 2020.",5.0,(1 Reviews),,"HAYDEN provided website hardening services. To name a few activities the team performed; they conducted cybersecurity penetration testing, produced vulnerability assessment reports, and some IoT projects.",,"Chorzów, Poland",2 - 9 employees,"$1,000+"
Reputazi,cybersecurity,"SonicFast is a hosting solutions provider founded in 2015 in London and with about 5 employees on board. Their main services include cybersecurity, cloud consulting and systems integration, IT managed services, and business intelligence. They mostly cater to small businesses in telecommunications, IT, and gaming industries. ",5.0,(1 Reviews),,A public proxy provider hired Sonicfast to provide hosting and DDoS protection for their website. The main goal of the project was to reduce downtime due to cyberattacks.,"['eCommerce', 'Gambling', 'Gaming', 'Information technology', 'Telecommunications']","London, United Kingdom",10 - 49 employees,"$1,000+"
Managed Solutions,cybersecurity,"Managed Solutions was founded in 1995 and is headquartered in West Ipsich, Australia. Their team of about 25 focuses primarily on delivering IT managed services, IT strategy consulting, and cloud consulting and SI to their customers.",5.0,(1 Reviews),Weiss and Company,"Managed Solutions provides IT support to a boutique CPA firm, maintaining and upgrading the company’s hardware, software, and off-site backup servers.",,"West Ipswich, Australia",10 - 49 employees,Undisclosed
Ayvant IT Services,cybersecurity,"Ayvant IT Services is a small CRM consulting and SI company. They offer CRM consulting and SI, IT managed services, cybersecurity, IT strategy consulting, and more and were founded in 2012. The agency is based in Irvine, California.",5.0,(1 Reviews),,A health center needed to launch and implement new software with remote capabilities for their business. They partnered with Ayvant IT Services to provide the necessary services.,"['Advertising & marketing', 'eCommerce', 'Financial services', 'Medical', 'Legal']","Irvine, CA",2 - 9 employees,"$1,000+"
WeSecureApp,cybersecurity,,,,,,"['eCommerce', 'Financial services', 'Government', 'Medical', 'Information technology', 'Retail', 'Telecommunications']","Dallas, TX",50 - 249 employees,"$1,000+"
SkyView Technology Inc,cybersecurity,"SkyView Technology Inc is a cloud consulting & SI company. The small Charlotte, North Carolina-based firm was established in 2001. Their services include cloud consulting & SI, IT managed services, IT strategy consulting, cybersecurity, and more.",5.0,(2 Reviews),,"SkyView Technology Inc provides managed IT services and cybersecurity to a roofing company. They purchase and install hardware and software, set up secure networks and firewalls, and provide ongoing support.",,"Charlotte, NC",10 - 49 employees,"$1,000+"
"ViaTek, Inc.",cybersecurity,,5.0,(3 Reviews),,"ViaTek, Inc. has provided IT management and support services for a VC management firm. They have managed the IT infrastructure, worked on networking tools like VPN and NAS, and upgraded the servers.",,"Louisville, CO",10 - 49 employees,"$1,000+"
CTG Tech,cybersecurity,"Founded in 1982, CTG Tech is headquartered in Arlington, Texas with other locations in Amarillo, Dallas, and Fort Worth. With about 13 employees, they provide IT managed services, IT strategy consulting, and cloud consulting and SI to midmarket and small businesses.",5.0,(1 Reviews),2M Research Services; Birth & Stewart Orthodontics; Pavement Services Corporation,CTG Tech provides IT monitoring and auditing services for a government contractor. They also maintain an IT helpdesk for staff and consult on IT needs for new offices.,"['Dental', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Non-profit']","Arlington, TX",10 - 49 employees,"$1,000+"
Foresite,cybersecurity,,,,,,,"Overland Park, KS",50 - 249 employees,Undisclosed
Slappey Communications,cybersecurity,"Slappey Communications is an IT consultancy with locations spanning Birmingham, Ala.; Lakeland, Fla.; and Dayton, Tenn. Founded in 1983, the company employs a team of 50 to provide managed IT services, cybersecurity, and productivity, collaboration, and UC consulting to small businesses.",4.5,(1 Reviews),First Bank of Alabama; Assisted Reproductive Technology; HGH Hardware; Big Oak Ranch,"Slappey Communications installed a transportation company's VOIP phone systems, set up the firewall, and assisted with various IT needs.","['Business services', 'Medical', 'Legal', 'Manufacturing', 'Non-profit', 'Supply Chain, Logistics, and Transport']","Vestavia Hills, AL",10 - 49 employees,"$1,000+"
Computer Resources of America | CRA,cybersecurity,"Computer Resources of America (CRA) is an IT solutions provider based in New York. Founded in 1992, CRA provides IT managed services, cloud consulting & SI, cybersecurity, and IT strategy consulting services.",4.9,(7 Reviews),Inc. 500; MBE Certified,"CRA | Computer Resources of America provides hardware and software development services, working on integrated solutions to improve data infrastructure. They also work on milestones and establishing key goals.",,"New York, NY",50 - 249 employees,"$10,000+"
MassLight,cybersecurity,"MassLight is a development studio located in Washington, DC. Their services include web,  mobile app, and custom software development. The 30-person team was established in 2000.",5.0,(1 Reviews),Pacify; ShiftOne,"After helping with wireframing, MassLight developed and deployed the backend of a platform that is intended for securely managing health data. They continue to provide ongoing maintenance.",,"Washington, DC",10 - 49 employees,"$50,000+"
CloudDrove,cybersecurity,"CloudDrove is a cloud consulting firm based in Scarborough, Canada. Founded in 2019, their team of 7 serves clients in the IT and photography sectors. Services include IT managed services and cyber security.",4.9,(4 Reviews),,CloudDrove provided consulting services and implemented a cloud solution that would improve data security for an athletic recruitment app. The system’s architecture helps manage load balances.,,"Toronto, Canada",10 - 49 employees,"$5,000+"
FlashData,cybersecurity,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'eCommerce', 'Financial services', 'Gambling']","shanghai xuhui area, China",250 - 999 employees,"$1,000+"
Xotech solution,cybersecurity,"Xotech solution is an user experience agency. Their midsize team is in Mississauga, Canada. The company focuses on ux/ui design, custom software development, cybersecurity, blockchain, and more.",4.8,(4 Reviews),,Xotech Solution created a game app for a gaming company. The team developed 3D character models and coded the platform in iOS.,,"Mississauga, Canada",250 - 999 employees,"$5,000+"
Network Elites,cybersecurity,"Network Elites is an IT services company based in Dallas with an office in Austin, Texas. Since 2001, their team of 10 has been specializing in IT managed services, IT strategy consulting, and cloud consulting & SI for clients in the healthcare, legal, and energy industries.",4.7,(3 Reviews),,"Network Elites provides IT support for an equipment manufacturer. Their tasks include managing network and security, installing and managing software and hardware, and providing on- and offsite IT support.","['Medical', 'Legal', 'Energy & natural resources']","Dallas, TX",10 - 49 employees,"$1,000+"
ASAP Computer Services,cybersecurity,"San Antonio-based ASAP Computer Services is a managed IT services agency. Founded in 2000, they have a small team of 6 IT specialists. Among the various services they provide to small and midmarket businesses are IT managed services, cloud consulting and SI, and cybersecurity.
 ",5.0,(2 Reviews),,ASAP Computer Services built an IT system for a new office. The team installed hardware components and set up a network server.,,"San Antonio, TX",2 - 9 employees,"$1,000+"
FastLogic,cybersecurity,"FastLogic is an electronic solutions provider founded in 2012 and located in Łódź, Poland. The team of fewer than 50 provides custom software and IoT development services. Their clientele comprises small businesses in the consumer products and services, telecommunications, and automotive industries.",4.7,(3 Reviews),Polish Institute of Research and Development; Olympus Sky Technologies,"Using a provided brief, FastLogic designed and developed an electronic controller for a scent delivery IoT device. The controller allowed users to steer and manipulate the device.","['Automotive', 'Consumer products & services', 'Telecommunications']","Łódź, Poland",10 - 49 employees,"$10,000+"
Corewide,cybersecurity,"Cloud consulting & SI company Corewide was established in 2015. Their small team is in London, United Kingdom. Their services include cloud consulting & SI, other IT consulting and SI, IT managed services, and cybersecurity.",5.0,(2 Reviews),,"Corewide provided a qualified UI developer, Python developer, and a team of DevOps experts to help a software company containerize their product to make it available as a SaaS in AWS and Microsft Azure.",,"London, United Kingdom",10 - 49 employees,"$1,000+"
