company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
TechO2 LLC,cloud-consulting,"TechO2 LLC is a Malvern, Pennsylvania-based business intelligence company. They specialize in BI & big data consulting & SI, cloud consulting & SI, custom software development, and Artificial Intelligence and were launched in 2008.",5.0,(1 Reviews),,TechO2 LLC was hired by an education tech company for their custom software development. The team built the program through Google Workspace and they continue to maintain and make improvements to it.,,"Malvern, PA",50 - 249 employees,Undisclosed
Afidence,cloud-consulting,,5.0,(1 Reviews),,Afidence provided cybersecurity services for a university. The team conducted a comprehensive assessment of directory services and provided a roadmap and recommendations to address risks and improve security. ,,"Mason, OH",10 - 49 employees,"$25,000+"
Coral Edge,cloud-consulting,"Coral Edge is a software firm based in Miami with over 10 employees. Founded in 2007, they are experts in custom software development, cloud consulting, and IT strategy consulting services for clients in the fields of retail, telecommunications, and business services.",5.0,(4 Reviews),AccuChart; Brightstar; Lydecker Diaz; Permits.com,Coral Edge developed a real-time data aggregation tool as part of a data analysis and insight generation product. They worked responsibly with proprietary information to deliver the requested capabilities.,"['Business services', 'Financial services', 'Medical', 'Information technology', 'Legal', 'Manufacturing', 'Retail', 'Telecommunications']","Miami, FL",10 - 49 employees,"$10,000+"
Broadway Infotech,cloud-consulting,,,,,,"['Advertising & marketing', 'Automotive', 'eCommerce', 'Education', 'Government', 'Hospitality & leisure', 'Real estate', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Mascot, Australia",50 - 249 employees,Undisclosed
Cloud7,cloud-consulting,,,,,,,"San Jose, CA",10 - 49 employees,Undisclosed
BCM One,cloud-consulting,"Based in New York City, BCM One is a managed solutions provider. Since 1992, their team of 95+ has been providing IT strategy consulting, cloud consulting & SI, and IT managed services for a variety of clients. ",4.5,(1 Reviews),Revlon; Build - A - Bear Workshop; PetVet Care Centers; Knoll,A financial services provider hired BCM One for their IT services. The team managed the rollout and buildout of data circuits over different carriers between over 100 stores. ,,"New York, NY",50 - 249 employees,Undisclosed
iScaleIT Solutions,cloud-consulting,"IScaleit Solutions is a cloud consulting & SI company launched in 2018. They are headquartered in Szeged, Hungary and have a small team. The company provides cloud consulting & SI, custom software development, application management & support, and other IT consulting and SI.",5.0,(2 Reviews),,"iScaleIT Solutions provides IT consulting and SI for an IT services company. The team manages cloud, algorithm, and machine learning models development, microservices implementation, and more.",['Financial services'],"Szeged, Hungary",2 - 9 employees,"$10,000+"
Spyrosoft,cloud-consulting,"SpyroSoft is an IT company based in Wroclaw, Poland with offices in Krakow, Poland and London. Founded in 2016, the team of 143 specializes in IT staff augmentation, custom software development, and web design. They focus on business services, automotive, and financial services.  ",5.0,(2 Reviews),Deloitte; Trackman; Razer; Nuddge,"SpyroSoft assigned software developers, testers, and business analysts to augment internal staff. They develop and test software, process data, and write scripts using Microsoft technologies and AngularJS.","['Automotive', 'Education', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Media']","Wrocław, Poland",250 - 999 employees,Undisclosed
Advanti,cloud-consulting,"Big data analytics company Advanti was launched in 2003. The company provides BI & big data consulting & SI, cloud consulting & SI, Artificial Intelligence, IT strategy consulting, and more and has a small team.",4.8,(2 Reviews),,"An investment management organization hired Advanti to do IT consulting. They built a data warehouse for the client's business, using their knowledge to provide according to the project's needs.","['Consumer products & services', 'Financial services', 'Energy & natural resources']","Boston, MA",10 - 49 employees,"$50,000+"
IT Horizons,cloud-consulting,"IT Horizons is a full-service information technology infrastructure firm based in Grande Prairie, Canada. Founded in 2014, they currently have just 6 employees.  The firm works with mostly Canadian clients, as well as select U.S firms seeking to leverage the USD-CAD exchange rate. IT Horizons offers a variety of solutions including managed services, cloud consulting and software integration, and IT strategy.",5.0,(3 Reviews),Seven Generations Energy; Advantage Oil & Gas; Trusted Dispatch,"IT Horizons identified the need of an equipment upgrade. They managed the hardware set up, the migration and the data security of the newly established server to support the operation of the association.",,"Grande Prairie, Canada",2 - 9 employees,"$5,000+"
Genese Solution,cloud-consulting,"Genese Solution, a cloud consulting & SI company, was launched in 2013. Based in London, United Kingdom and Lalitpur, Nepal, their small team provides cloud consulting & SI, IT managed services, IT strategy consulting, custom software development, and more.",5.0,(1 Reviews),,Genese Solution provided SEO and PPC services for a trekking and climbing services company. The team performed the best practices to maintain excellent business performance and increase ROI. ,"['Advertising & marketing', 'Information technology']","London, United Kingdom",50 - 249 employees,"$1,000+"
DominionTech Computer Services,cloud-consulting,,4.5,(1 Reviews),,"DominionTech provides IT support to an ophthalmology practice. They purchase needed equipment and software, troubleshoot issues, and create workarounds. They monitor the client’s on-site servers.","['Advertising & marketing', 'Business services', 'Government', 'Medical', 'Legal', 'Manufacturing', 'Non-profit', 'Retail']","Williston, VT",10 - 49 employees,Undisclosed
"Flagship Networks, Inc.",cloud-consulting,"Launched in 2000, Flagship Networks, Inc. Is an IT managed services company. They are based in Shelton, Connecticut and have a midsize team. The firm specializes in IT managed services, cybersecurity, IT strategy consulting, cloud consulting & SI, and more.",4.5,(1 Reviews),,"A local town government needed to revamp their online infrastructure, email system conversion, and augment their staff. They hired Flagship Networks to provide all of that as well as ongoing system support.","['Education', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal', 'Manufacturing']","Shelton, CT",50 - 249 employees,Undisclosed
Scriptex,cloud-consulting,,5.0,(1 Reviews),,Scriptex provides cloud consulting services for a fintech platform. They’ve helped set up a Microsoft Azure stack and DevOps depositories. The team has also provided security consulting and development of APIs.,,South Africa,2 - 9 employees,Undisclosed
Aress Software,cloud-consulting,"Aress Software is an IT solutions company headquartered in India, with two other locations in the U.S. and the U.K. The team of about 300 employees provides mobile app and custom software development services, as well as cloud and CRM consulting and SI services. They mostly serve clients in the business services industry.",5.0,(1 Reviews),,Aress Software is in charge of making ongoing improvements and developments to a website. They greatly increased the speed it takes to launch new features and updates. ,"['Business services', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Media', 'Real estate', 'Retail', 'Telecommunications']","Nashik, India",250 - 999 employees,"$5,000+"
IT Tropolis,cloud-consulting,"IT Tropolis, an IT managed services company, is in Fountain Valley, California. The small team specializes in IT managed services, IT strategy consulting, cloud consulting & SI, and cybersecurity. The company was founded in 2010.",5.0,(3 Reviews),,A transloading company hired IT Tropolis for managed IT services. They were tasks with maintaining and upgrading the client's network and system.,"['Advertising & marketing', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Fountain Valley, CA",2 - 9 employees,"$1,000+"
SmartCat,cloud-consulting,"SmartCat is a big data boutique consultancy firm based in Novi Sad, Serbia, with an office in San Francisco. Founded in 2015, SmartCat's team of about 85 employees provides BI/SI & big data consulting, AI, and cloud consulting services primarily for mid-market businesses.",5.0,(3 Reviews),,"SmartCat redeveloped a platform for an experience solutions company. They helped migrate JavaScript APIs and created a MongoDB, NodeJS, and AWS configuration.","['Advertising & marketing', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Real estate', 'Telecommunications']","Novi Sad, Serbia",50 - 249 employees,"$25,000+"
Sercante,cloud-consulting,,5.0,(1 Reviews),,"A transportation tech company hired Sercante to provide a ten-session training course around Pardot. The team also integrated the tool into the client’s Salesforce CRM, Google Ads, and website.",,"Atlanta, GA",10 - 49 employees,Undisclosed
North Labs,cloud-consulting,"North Labs is a small cloud consulting & SI company. The Minneapolis, Minnesota-based agency was founded in 2016. Their services include cloud consulting & SI, BI & big data consulting & SI, and IT managed services.",5.0,(2 Reviews),,"North Labs worked with a promotional product company to create a software that automated their last mile delivery service process. The software was built using the Shopify platform, Snowflake, and AWS.","['Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail']","Minneapolis, MN",10 - 49 employees,"$25,000+"
Compudyne,cloud-consulting,"Compudyne, an IT managed services company, was founded in 1988. Their midsize team is based in Saint Paul, Minnesota; Duluth, Minnesota; Hibbing, Minnesota and Marquette, Michigan and offers IT managed services, cybersecurity, and cloud consulting & SI.",5.0,(2 Reviews),,Compudyne provides ongoing IT services to a grocery chain. They recently helped the client switch from on-site Cisco routers to a managed solution. ,,"Saint Paul, MN",50 - 249 employees,"$1,000+"
Opcito Technologies,cloud-consulting,"Opcito Technologies is a custom software development company. Their midsize team is headquartered in Pune, India. Their team focuses on custom software development, enterprise app modernization, cloud consulting & SI, application management & support, and more.",4.6,(7 Reviews),,Opcito Technologies provides DevOps and cloud infrastructure support for a regulatory technology startup. The team assesses the client's infrastructure to identify and resolve areas of concern.,"['Advertising & marketing', 'Financial services', 'Medical', 'Information technology']","Pune, India",50 - 249 employees,"$5,000+"
3i International,cloud-consulting,"Founded in 1999 and headquartered in Houston, 3i International is IT services company that works with mid market and enterprise clients in the health care, business services, and energy industries. With a secondary location in Irving, Texas, the team of 35 specializes in IT managed services, cloud consulting, and cybersecurity for clients.",5.0,(2 Reviews),SketchUp; SAP; MediTouch,The vendor conducted a HIPAA (Health Insurance Portability and Accountability Act) audit. They supported a transition to a different IT vendor by recommending and implementing legal and technical solutions.,"['Business services', 'Medical', 'Legal', 'Manufacturing', 'Energy & natural resources']","Houston, TX",10 - 49 employees,"$5,000+"
iTBlueprint Solutions Inc.,cloud-consulting,"ITBlueprint Solutions Inc. Is an IT strategy consulting company. They specialize in IT strategy consulting, cloud consulting & SI, cybersecurity, and IT managed services and were launched in 2004. Their small team is located in Vancouver, Canada.",5.0,(1 Reviews),,"A cannabis fertilizer company hired iTBlueprint Solutions Inc. for their managed IT services. After relocating and re-installing the hardware, the team helped migrate the client's domain from Google to Microsoft.",,"Vancouver, Canada",10 - 49 employees,Undisclosed
"Six Consulting, Inc.",cloud-consulting,"Six Consulting is a Microsoft and Salesforce provider based in Alpharetta, Ga. Founded in 2007, Six Consulting specializes in providing ECM consulting, productivity, collaboration, & UC consulting, SI, and cloud consulting services.",4.5,(2 Reviews),KPMG; FINRA; WestRock; Kaiser Permanente,"Six Consulting worked with the in-house team of a health services provider to set up resources for contracting work, specifically that of workflow documentation and business analysis.","['Financial services', 'Medical', 'Manufacturing']","Alpharetta, GA",50 - 249 employees,"$10,000+"
WHMCS Global Services,cloud-consulting,"WHMCS Global Services is a software solutions provider founded in 2009 with over 50 experts. They provide web development, custom software development, and IT managed services from their office in Mohali, India. They work primarily with small businesses as well as mid-market firms.",4.9,(8 Reviews),GPDHost; Server Wala Cloud Datacenters Pvt.Ltd; Intense Host,WHMCS Global Services was responsible for designing the website of a domain hosting startup. They designed an online portal where customers can purchase virtual private servers (VPS).,,"Sahibzada Ajit Singh Nagar, India",50 - 249 employees,"$1,000+"
TECHBLEED,cloud-consulting,"TECHBLEED is a managed service provider based in Glendale, Calif. with more than two experts. Founded in 2019, they specialize in IT strategy consulting, IT managed services and cybersecurity solutions for small and mid-market firms across various industries.",5.0,(3 Reviews),Advanced Nutrients; LA County Department of Public Works; Nycote; Brand Law Group,"A cannabis fertilizer company hired TECHBLEED for their managed IT services. The team does cable installation and management, WiFi heat mapping, and floorplanning for the client’s warehouses and offices.","['Advertising & marketing', 'Government', 'Medical', 'Hospitality & leisure', 'Legal', 'Legal Cannabis', 'Manufacturing', 'Real estate', 'Retail', 'Telecommunications']","Glendale, CA",2 - 9 employees,"$10,000+"
"Surya Tech, Inc.",cloud-consulting,"Founded in 2018, Surya Tech is located in Chicago. Their three employees provide cloud consulting and SI, artificial intelligence, and web development services for enterprise, midmarket, and small businesses.",5.0,(1 Reviews),,"A student services platform hired Surya Tech, Inc. to build a cross-platform mobile app for them to call students. It was built on Angular using Google Cloud, Firebase, and MongoDB.","['Automotive', 'Business services', 'Financial services', 'Government', 'Manufacturing']","Elk Grove Village, IL",2 - 9 employees,"$10,000+"
Nuage Concepts,cloud-consulting,"Nuage Concepts is an IT strategy consulting and cloud consulting & SI company. They are based in , and have a small team. Their services include IT strategy consulting and cloud consulting & SI.",5.0,(1 Reviews),,Nuage Concepts was hired by a law practices firm to provide cloud consulting services for them. This involves building a case management solution system on the Microsoft Dynamics 365 platform.,,,2 - 9 employees,Undisclosed
Ahiho,cloud-consulting,,5.0,(1 Reviews),,"A software startup hired Ahiho for mobile app development. They’re tasked with building a swiping app for fashion shopping using Azure, Digital Ocean, and AWS.","['Advertising & marketing', 'eCommerce', 'GPS, Navigation & GIS', 'Information technology']","Singapore, Singapore",10 - 49 employees,"$50,000+"
Cube84,cloud-consulting,"Cube84 provides consulting and implementation services form its office in Arlington Va. Founded in 2015, their team of about 20 specializes in CRM and cloud consulting and system integration.",4.8,(2 Reviews),National Science Foundation; Discovery Eductation; PuBK Group; 1-800 Lighting,Cube84 developed a Salesforce server to manage a news subscription database. They also created a Pardot server to effectively disseminate newsletters. They’re currently working to improve internal efficiency.,,"Arlington, VA",10 - 49 employees,Undisclosed
Sapizon Technologies,cloud-consulting,"Sapizon Technologies is a software company based in Mysore, India with over 10 employees. Since 2015, they have offered cloud consulting, IT managed services, and AR/VR development solutions for clients in industries such as IT services, gaming, and real estate.",5.0,(2 Reviews),Argos Labs; Bidpath; Commercient; 3D Holo Group,Sapizon Technologies was hired to create animations to buttress the development efforts of a video game company. They were particularly responsible for animating their new VR game's enemy characters.,"['Advertising & marketing', 'Education', 'Gaming', 'Medical', 'Information technology', 'Manufacturing', 'Real estate', 'Retail']","Mysuru, India",10 - 49 employees,"$1,000+"
Qordata Inc.,cloud-consulting,"Midsize IT staff augmentation company Qordata Inc., is headquartered in Princeton, New Jersey and Karachi, Pakistan. They focus on IT staff augmentation, IT managed services, BI & big data consulting & SI, and cloud consulting & SI and were launched in 2016.",5.0,(1 Reviews),,Qordata Inc. provided BI and analytics services for an advanced analytics and technology solutions agency. The team supported the maintenance of the client's platform as well as assessing its technical matters.,"['Medical', 'Hospitality & leisure', 'Energy & natural resources']","Princeton, NJ",50 - 249 employees,"$5,000+"
Comminus,cloud-consulting,"Comminus is an IT services company with an office in Zagreb, Croatia. Founded in 2004, Comminus has 32 employees specializing in software development, data management, business intelligence, data science and digital transformation. They provide Cloud consulting and IT managed solutions to various small, midmarket and global companies.",4.3,(3 Reviews),Daimler; Phillip Morris; Deutsche Bank; QUAI,"Comminus implemented a digital reporting app (mobile and web) that would provide automated Big Data reports to senior management. Key features included BI data analytics, screenshot to mail, and biometric ID.","['Business services', 'Information technology']","Zagreb, Croatia",10 - 49 employees,Undisclosed
Blue Orange Digital,cloud-consulting,"Blue Orange Digital is a data management company based in New York. Their team of fewer than 50 employees specializes in AI, BI and big data consulting, and IT strategy consulting. They primarily serve enterprise and midmarket businesses across a range of industries. They were founded in 2015.",5.0,(2 Reviews),Point72 Asset Management; Exelon Corporation; Govzilla; Uiba,Blue Orange Digital helped a concrete cutting company migrate its data to a cloud computing system for more widespread access. The team also provided training on maintenance once the migration was complete.,"['Advertising & marketing', 'Business services', 'eCommerce', 'Financial services', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Utilities']","New York, NY",10 - 49 employees,"$10,000+"
Blacksmith,cloud-consulting,,,,Riot Games; Virgin Megastore EMEA; Business Angels Europe; Devialet,,,"Paris, France",2 - 9 employees,"$5,000+"
Qoob.dev,cloud-consulting,"Qoob.dev is a small data analytics company based in Wrocław, Poland. The team provides BI & big data consulting & SI, cloud consulting & SI, and IT staff augmentation.",5.0,(3 Reviews),,Qoob.dev provides specialized development support for a global staffing firm. They’ve worked on several projects. They currently work on AWS and Snowflake development for a pharmaceutical company.,"['Financial services', 'Gambling', 'Medical', 'Information technology']","Wrocław, Poland",2 - 9 employees,"$25,000+"
mindit.io,cloud-consulting,"Mindit.io is a software development firm established in 2015. Headquartered in București, Romania, their midsize team focuses on custom software development, application management & support, BI & big data consulting & SI, cloud consulting & SI, and more.",4.8,(6 Reviews),,"mindit.io augments the team of a fintech firm to support them on multiple projects, including developing their client dashboards, payment experiences, and customizable education shopping card solution. ","['Financial services', 'Medical', 'Retail']","București, Romania",250 - 999 employees,"$50,000+"
OutRight Store,cloud-consulting,"OutRight Store, a software development firm, is in Indianapolis, Indiana. The small firm was founded in 2014. Their services include custom software development, cloud consulting & SI, CRM consulting and SI, and web development.",4.0,(1 Reviews),,OutRight Store has been hired to integrate their email to lead plugin process for a digital marketing company. The process is expected to automate the internal team's email processing.,,"Indianapolis, IN",2 - 9 employees,"$1,000+"
Csharptek,cloud-consulting,"Software development company Csharptek is in Ranchi, India. They offer custom software development, blockchain, content marketing, digital strategy, and more and were founded in 2019.",5.0,(3 Reviews),,"Csharptek provided a variety of software development services for an intellectual property company. Their responsibilities included developing databases for patent data, mobile apps for donations, and more.","['eCommerce', 'Education', 'Information technology', 'Legal', 'Manufacturing', 'Retail']","Ranchi, India",50 - 249 employees,"$10,000+"
Technogi,cloud-consulting,"Technogi is an IT company based in Mexico City. The company was established in 2012 and now employs a team of 12 staff members. Technogi provides mobile app and web development, IT strategy and cloud consulting & SI. They work with clients of all sizes in the education, government, healthcare, and telecommunications industries.",4.7,(9 Reviews),,Technogi integrated the separated business modules into a centralized system. The goal was to establish efficiency in the management of a general information directory.,"['Arts, entertainment & music', 'Dental', 'Financial services', 'Gaming']","Ciudad de México, Mexico",10 - 49 employees,"$25,000+"
Techila Global Services,cloud-consulting,"Techila Global Services is a business agency founded in Boca Raton, Fla. in 2012 with over 50 employees. They are experts in IT strategy consulting, cloud consulting, and advertising solutions for various clients.",4.8,(2 Reviews),M9 Solutions,Techila Global Services assisted a manufacturing company with technical challenges. They primarily worked to consolidate two Salesforce systems into one. ,,"Boca Raton, FL",50 - 249 employees,"$10,000+"
Innoware,cloud-consulting,"Innoware is an ERP consulting firm with 60 employees, founded in 2001. Their headquarters is in Kyiv, Ukraine, with a second office in Brooklyn, N.Y. The agency specializes in ERP consulting and SI, while also offering cloud consulting and SI services. They serve midmarket and small business clients, with an industry focus in manufacturing, business services, and retail.",4.7,(5 Reviews),Ahmad Tea; Connect44; Hempel; PricewaterhouseCoopers,"Innoware is providing development, implementation, and support of ERP, BI, CRM, and B2B for a computer hardware distributor.","['Business services', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Kyiv, Ukraine",50 - 249 employees,"$25,000+"
Marucci Consulting LTD,cloud-consulting,"Cloudavity Consulting LTD is a consultancy founded in 2018. Their team of fewer than 10 provides cloud consulting and web development solutions from their office in London. They work with clients in industries such as business services, financial services, and IT solutions.",5.0,(1 Reviews),Keno; Aesop; Lendo,Cloudavity Consulting LTD developed a cloud-based infrastructure on AWS to improve the stability of processes for a vegetable oil producer. They integrated features to support monitoring and optimization.,"['Business services', 'Financial services', 'Information technology']","London, United Kingdom",2 - 9 employees,"$1,000+"
PeopleTree Knowledge Services,cloud-consulting,"PeopleTree Knowledge Services is a growth acceleration company based in New York City, with an office in Ahmedabad, India. Founded in 2014, they have fewer than 10 employees that service mostly small and mid-market businesses. They provide non-voice BPO/back office services, voice services, content marketing, IT managed services, and cloud consulting services.",4.9,(6 Reviews),,"PeopleTree Knowledge Services provides database development services for a technology solutions provider. They have optimized queries, stored procedures, and migrated certain databases to AWS.","['Business services', 'eCommerce', 'Financial services', 'Information technology', 'Telecommunications']","New York, NY",50 - 249 employees,"$5,000+"
Dymin Systems,cloud-consulting,,5.0,(1 Reviews),,"Dymin Systems provides IT support and maintenance for an industrial product manufacturer and provider. They’ve implemented Office 365, and they manage the employee’s helpdesk.",,"Urbandale, IA",10 - 49 employees,Undisclosed
Mylaensys,cloud-consulting,"Mylaensys is a cloud consultancy based in Valley Cottage, N.Y. Founded in 2009, the team of 2 specializes in cloud consulting and SI, custom software development and enterprise app modernization. They work with clients primarily in the transportation and IT industries.",5.0,(1 Reviews),,Mylaensys designed and developed an innovative cloud parking solution to be deployed in Northern California. The partnership was intended to aid in the marketing and implementation of the product.,"['Information technology', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Valley Cottage, NY",2 - 9 employees,"$5,000+"
PCe Solutions,cloud-consulting,"PCe Solutions is an IT services firm headquartered in Calgary, Canada. They were founded in 2004 and currently have a team of just 5 employees. Most of their clients are small and mid-market firms in Canada. PCe's services include IT Managed Services, cloud consulting, software integration, and IT strategy consulting.",5.0,(1 Reviews),Geib & Company,"PCe Solutions manages all IT services, from network maintenance and system updates to mitigating technical issues. They’re currently setting up six new computers and are installing new software.",,"Calgary, Canada",2 - 9 employees,"$1,000+"
Virtuas,cloud-consulting,"Virtuas is a virtualization and Cloud solutions company located in Houston, Texas. Founded in 2017, they comprise six employees specializing in IT managed services, Cloud consulting, and BI and Big Data consulting. They work for small, midmarket, and global companies, predominantly in energy, manufacturing, and legal.",5.0,(1 Reviews),,"Virtuas supported migration to an updated hardware and VMware. They continue to monitor servers and their virtual environment, and are able to suggest solutions in case of a system failure.","['Advertising & marketing', 'Business services', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Energy & natural resources']","Houston, TX",2 - 9 employees,"$1,000+"
"KMicro Tech, Inc.",cloud-consulting,"KMicro Tech, Inc. is an IT services company based in Costa Mesa, Calif. The company, founded in 2014, has more than 40 employees that provide, among others, IT managed services as well as cybersecurity, cloud consulting & SI services to small and midmarket companies and institutions.",5.0,(4 Reviews),Softchoice,"An advertising agency hired KMicro Tech, Inc. to equip them of their SOC 2 compliance requirements. The team determines several cybersecurity processes and frameworks to strengthen its security and maintenance.","['Business services', 'Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Energy & natural resources', 'Real estate', 'Retail']","Costa Mesa, CA",10 - 49 employees,"$5,000+"
Incipient Corp.,cloud-consulting,"Incipient Corp. is a software development group based in Rutherford, N.J., and founded in 2011. Their team of fewer than 50 provides custom software development, cloud consulting, and IT strategy consulting solutions for clients in the industries of manufacturing and business services.",5.0,(11 Reviews),Amneal Pharmaceuticals; Shadow Delivery; Billy Joe’s Ribworks,Incipient Corp. developed and implemented technical architecture for a complex ride scheduling and dispatch web application. It was created for a third-party client of a design and development company.,"['Business services', 'Financial services', 'Medical', 'Manufacturing']","Rutherford, NJ",10 - 49 employees,"$25,000+"
Quanam,cloud-consulting,"Quanam is a data analytics company launched in 1978. They are in New York, New York and Montevideo, Uruguay and have a midsize team. Their services include BI & big data consulting & SI, ERP consulting and SI, cloud consulting & SI, CRM consulting and SI, and more.",5.0,(1 Reviews),,Quanam provided BI and analytics services for an oil company. The team was tasked with setting up the client's planning solutions that determine their financial results.,"['Financial services', 'Government', 'Telecommunications', 'Utilities']","New York, NY",50 - 249 employees,"$50,000+"
GenCare,cloud-consulting,"General Networks is an information technology consultancy based in Glendale, Calif. Established in 1984, they have around 60 employees and offer a wide range of business-oriented IT solutions. Their services include enterprise content management consulting, software integrations, IT managed services, and cloud consulting, which they offer, primarily, to the media and government sectors. ",4.8,(46 Reviews),"LA County Employee Retirement Association (Lacera); Arcadia Unified School District; Pathways LA; Mieco, LLC","A private yacht club was looking to enhance their IT support, so they engaged with  GenCare to serve as their primary managed IT and consulting provider to maintain their infrastructure.","['Business services', 'Medical', 'Manufacturing', 'Non-profit', 'Supply Chain, Logistics, and Transport']","Glendale, CA",10 - 49 employees,"$5,000+"
Swarming Technology,cloud-consulting,"Swarming Technology is a small e-commerce development company. Launched in 2011, the team offers e-commerce development, cloud consulting & SI, IT strategy consulting, and other IT consulting and SI. The agency is in Milwaukee, Wisconsin.",4.5,(1 Reviews),,Swarming Technology provides web development services for a change management company. One of their notable projects involved the migration of a Jira 1 website to Jira 2 and the implementation of HubSpot.,['eCommerce'],"Milwaukee, WI",10 - 49 employees,"$25,000+"
Stratus10,cloud-consulting,,,,,,['Information technology'],"San Diego, CA",10 - 49 employees,Undisclosed
Innovatica,cloud-consulting,"Founded in 2014, Innovatica is a development firm. Their team of around X10employees is based in New York, with an additional office in X. They focus on custom software development, cloud consulting, and mobile app development.",5.0,(1 Reviews),Lutron; NexCare24; Jump Into The Light VR Cimena; MTE,Innovatica created a full brand identity to help secure a stronger digital presence. This involved designing a new logo and visuals as well as a static site. They’re now building a customer engagement platform.,,"Brooklyn, NY",10 - 49 employees,"$5,000+"
Sensiple,cloud-consulting,"Sensiple is a large technology firm headquartered in Iselin, N.J. with satellite offices in Omaha, Neb., Chennai, India, and San Francisco. With over 500 employees at hand, Sensiple is able to offer a wide array of services, but it specializes in custom software development, IT managed services, big data consulting, and cloud consulting.",4.5,(1 Reviews),Across domains like Manufacturing; Securities; Healthcare; Transportation and Logistics,"Sensiple augmented an internal development team. They provided assistance on reported bugs and product enhancements, third-party integrations, and converting screens from Visual Basic 6 to VB .NET.","['Arts, entertainment & music', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Media', 'Retail', 'Supply Chain, Logistics, and Transport']","Woodbridge Township, NJ",250 - 999 employees,"$10,000+"
Dynamic Edge,cloud-consulting,,,,,,,"Ann Arbor, MI",10 - 49 employees,Undisclosed
Matrix Integration,cloud-consulting,"Matrix Integration is an IT services company founded in 1979. The company's team of nearly 100 employees operates out of their headquarters in Jasper, Ind. with additional offices in Fishers, Ind. and Louisville, Ky. They specialize in IT strategy consulting, IT managed services, cybersecurity, mobile app development, and UX/UI design.",5.0,(1 Reviews),Univeristy of Wisconsin; Memorial Hospital; University of India; and Spring Valley Bank,"A machinery manufacturer has hired Matrix Integration to provide IT services. They’re focusing on both on-site server purchasing, installation, and maintenance.","['Education', 'Financial services', 'Medical', 'Manufacturing', 'Utilities']","Jasper, IN",50 - 249 employees,"$5,000+"
iENGINEERING Corporation,cloud-consulting,,,,,,"['Government', 'Information technology', 'Non-profit', 'Supply Chain, Logistics, and Transport']","Chantilly, VA",50 - 249 employees,"$25,000+"
Solzorro,cloud-consulting,"Solzorro is an IT firm based in Provo, Utah, and founded in 2010. With over 10 employees, they provide IT managed services, cloud consulting, and IT strategy consulting solutions for clients in the industries of business and financial services.",4.9,(4 Reviews),J. Lyne Roberts & Sons; Moody Brown Law,"Solzorro provides a vast array of IT support services for a legal services firm. The team is in charge of upgrading and maintaining the clients' security, servers, domains, and networks.","['Business services', 'Education', 'Financial services', 'Government', 'Medical', 'Information technology', 'Legal', 'Manufacturing', 'Energy & natural resources', 'Non-profit']","Provo, UT",10 - 49 employees,"$1,000+"
"Novatech, Inc.",cloud-consulting,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Consumer products & services', 'Education', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal']","Nashville, TN",250 - 999 employees,Undisclosed
Stepping EDGE,cloud-consulting,"Stepping EDGE is a marketing firm founded in 2018 with fewer than 10 members. Based in Coimbatore, India, they are experts in social media marketing, mobile and app marketing, and PPC ads for small businesses in industries such as e-commerce, gaming, and arts.",4.6,(4 Reviews),Caitec; ESG Securities; Solutionz,Stepping EDGE provided mobile application and social advertisements.,"['Business services', 'eCommerce', 'Medical', 'Manufacturing', 'Real estate', 'Retail']","Coimbatore, India",10 - 49 employees,"$1,000+"
UUUSoftware.com,cloud-consulting,"UUUDesign.com is a design agency founded in Toronto in 2007. With no more than 50 professionals, they provide custom software, web, and mobile app development solutions to clients that range from small companies to large businesses.",5.0,(4 Reviews),IBM; CIBC; RBC; City of Toronto,UUUSoftware.com deployed front- and back-end developers and a QA specialist to support a software development firm's team in their software development project. They worked on their assigned tasks on Jira.,"['eCommerce', 'Financial services', 'Medical', 'Information technology', 'Retail']","Toronto, Canada",10 - 49 employees,"$25,000+"
